Iteration	expected_value	risk	lambda
5.000000	16102.564000	1686.074000	0.400000
2.000000	15428.108000	1599.678000	0.400000
5.000000	15297.435000	1742.276000	0.380000
2.000000	14656.702000	1653.000000	0.380000
5.000000	14492.307000	1798.479000	0.360000
2.000000	13885.297000	1706.323000	0.360000
5.000000	13687.179000	1854.681000	0.340000
2.000000	13113.892000	1759.646000	0.340000
5.000000	12882.051000	1910.884000	0.320000
29.000000	11222.539000	1754.350000	0.300000
29.000000	10474.369000	1804.474000	0.280000
29.000000	9726.200000	1854.599000	0.260000
29.000000	8978.031000	1904.723000	0.240000
29.000000	8229.862000	1954.847000	0.220000
39.000000	7481.692000	2004.971000	0.200000
32.000000	7190.288000	2495.407000	0.180000
31.000000	7190.288000	2495.407000	0.180000
30.000000	7190.288000	2495.407000	0.180000
29.000000	7190.288000	2495.407000	0.180000
28.000000	7190.288000	2495.407000	0.180000
27.000000	7190.288000	2495.407000	0.180000
7.000000	6733.523000	2055.096000	0.180000
49.000000	6679.518000	2464.303000	0.160000
48.000000	6679.518000	2464.303000	0.160000
47.000000	6679.518000	2464.303000	0.160000
46.000000	6679.518000	2464.303000	0.160000
40.000000	6572.154000	2222.736000	0.160000
32.000000	6391.368000	2556.270000	0.160000
31.000000	6391.368000	2556.270000	0.160000
30.000000	6391.368000	2556.270000	0.160000
29.000000	6391.368000	2556.270000	0.160000
28.000000	6391.368000	2556.270000	0.160000
27.000000	6391.368000	2556.270000	0.160000
7.000000	5985.354000	2105.220000	0.160000
23.000000	5871.971000	2612.291000	0.140000
22.000000	5871.971000	2612.291000	0.140000
14.000000	5635.897000	2416.706000	0.140000
7.000000	5237.185000	2155.344000	0.140000
35.000000	4831.892000	2443.576000	0.120000
14.000000	4489.015000	2205.469000	0.120000
35.000000	4026.576000	2499.111000	0.100000
14.000000	3740.846000	2255.593000	0.100000
49.000000	3582.230000	2742.178000	0.080000
48.000000	3582.230000	2742.178000	0.080000
45.000000	3571.278000	2687.523000	0.080000
42.000000	3513.971000	2719.385000	0.080000
40.000000	3355.412000	2794.544000	0.080000
32.000000	3319.886000	2560.149000	0.080000
31.000000	3319.886000	2560.149000	0.080000
30.000000	3319.886000	2560.149000	0.080000
29.000000	3319.886000	2560.149000	0.080000
28.000000	3319.886000	2560.149000	0.080000
27.000000	3319.886000	2560.149000	0.080000
14.000000	2992.677000	2305.717000	0.080000
49.000000	2464.558000	2487.348000	0.060000
44.000000	2462.391000	2430.768000	0.060000
29.000000	2396.763000	2860.588000	0.060000
28.000000	2396.763000	2860.588000	0.060000
8.000000	2244.508000	2355.841000	0.060000
28.000000	1785.639000	2804.372000	0.040000
25.000000	1756.985000	2837.619000	0.040000
20.000000	1655.424000	2923.512000	0.040000
5.000000	1496.338000	2405.966000	0.040000
49.000000	953.520000	4164.942000	0.020000
47.000000	893.420000	2997.916000	0.020000
43.000000	820.797000	2534.205000	0.020000
5.000000	748.169000	2456.090000	0.020000
49.000000	0.000000	2992.477000	0.000000
48.000000	0.000000	2992.477000	0.000000
47.000000	0.000000	2992.477000	0.000000
46.000000	0.000000	3202.872000	0.000000
45.000000	0.000000	3376.538000	0.000000
44.000000	0.000000	3376.538000	0.000000
43.000000	0.000000	3376.538000	0.000000
41.000000	0.000000	3215.641000	0.000000
40.000000	0.000000	3215.641000	0.000000
39.000000	0.000000	3278.368000	0.000000
38.000000	0.000000	3429.814000	0.000000
36.000000	0.000000	3331.656000	0.000000
35.000000	0.000000	3331.656000	0.000000
32.000000	0.000000	3229.201000	0.000000
30.000000	0.000000	3443.821000	0.000000
27.000000	0.000000	2958.702000	0.000000
26.000000	0.000000	2960.447000	0.000000
25.000000	0.000000	3168.077000	0.000000
24.000000	0.000000	3170.804000	0.000000
23.000000	0.000000	3229.406000	0.000000
22.000000	0.000000	3328.750000	0.000000
21.000000	0.000000	3393.808000	0.000000
17.000000	0.000000	2758.727000	0.000000
16.000000	0.000000	2782.771000	0.000000
15.000000	0.000000	3165.093000	0.000000
10.000000	0.000000	2903.284000	0.000000
5.000000	0.000000	2506.214000	0.000000
2.000000	0.000000	2666.130000	0.000000
1.000000	0.000000	3289.565000	0.000000
