Iteration	expected_value	risk	lambda
1.000000	14291.284000	-0.000000	1.000000
1.000000	14291.284000	-0.000000	1.000000
1.000000	14291.284000	-0.000000	1.000000
1.000000	14148.371000	15.714000	0.990000
1.000000	14005.459000	31.427000	0.980000
1.000000	13862.546000	47.141000	0.970000
1.000000	13719.633000	62.854000	0.960000
1.000000	13576.720000	78.568000	0.950000
1.000000	13433.807000	94.282000	0.940000
1.000000	13290.894000	109.995000	0.930000
1.000000	13147.982000	125.709000	0.920000
1.000000	13005.069000	141.422000	0.910000
1.000000	12862.156000	157.136000	0.900000
1.000000	12719.243000	172.850000	0.890000
1.000000	12576.330000	188.563000	0.880000
1.000000	12433.417000	204.277000	0.870000
1.000000	12290.505000	219.990000	0.860000
1.000000	12147.592000	235.704000	0.850000
1.000000	12004.679000	251.417000	0.840000
1.000000	11861.766000	267.131000	0.830000
1.000000	11718.853000	282.845000	0.820000
1.000000	11575.940000	298.558000	0.810000
1.000000	11433.027000	314.272000	0.800000
1.000000	11290.115000	329.985000	0.790000
1.000000	11147.202000	345.699000	0.780000
1.000000	11004.289000	361.413000	0.770000
1.000000	10861.376000	377.126000	0.760000
1.000000	10718.463000	392.840000	0.750000
1.000000	10575.550000	408.553000	0.740000
1.000000	10432.638000	424.267000	0.730000
1.000000	10289.725000	439.981000	0.720000
1.000000	10146.812000	455.694000	0.710000
1.000000	10003.899000	471.408000	0.700000
1.000000	9860.986000	487.121000	0.690000
1.000000	9718.073000	502.835000	0.680000
1.000000	9575.160000	518.549000	0.670000
1.000000	9432.248000	534.262000	0.660000
1.000000	9289.335000	549.976000	0.650000
1.000000	9146.422000	565.689000	0.640000
1.000000	9003.509000	581.403000	0.630000
1.000000	8860.596000	597.117000	0.620000
1.000000	8717.683000	612.830000	0.610000
1.000000	8574.771000	628.544000	0.600000
1.000000	8431.858000	644.257000	0.590000
1.000000	8288.945000	659.971000	0.580000
1.000000	8146.032000	675.684000	0.570000
1.000000	8003.119000	691.398000	0.560000
1.000000	7860.206000	707.112000	0.550000
1.000000	7717.294000	722.825000	0.540000
1.000000	7574.381000	738.539000	0.530000
1.000000	7431.468000	754.252000	0.520000
1.000000	7288.555000	769.966000	0.510000
1.000000	7145.642000	785.680000	0.500000
1.000000	7002.729000	801.393000	0.490000
1.000000	6859.816000	817.107000	0.480000
1.000000	6716.904000	832.820000	0.470000
1.000000	6573.991000	848.534000	0.460000
1.000000	6431.078000	864.248000	0.450000
1.000000	6288.165000	879.961000	0.440000
1.000000	6145.252000	895.675000	0.430000
1.000000	6002.339000	911.388000	0.420000
1.000000	5859.427000	927.102000	0.410000
1.000000	5716.514000	942.816000	0.400000
1.000000	5573.601000	958.529000	0.390000
1.000000	5430.688000	974.243000	0.380000
1.000000	5287.775000	989.956000	0.370000
1.000000	5144.862000	1005.670000	0.360000
1.000000	5001.950000	1021.384000	0.350000
1.000000	4859.037000	1037.097000	0.340000
1.000000	4716.124000	1052.811000	0.330000
1.000000	4573.211000	1068.524000	0.320000
1.000000	4430.298000	1084.238000	0.310000
1.000000	4287.385000	1099.951000	0.300000
1.000000	4144.472000	1115.665000	0.290000
1.000000	4001.560000	1131.379000	0.280000
1.000000	3858.647000	1147.092000	0.270000
1.000000	3715.734000	1162.806000	0.260000
1.000000	3572.821000	1178.519000	0.250000
1.000000	3429.908000	1194.233000	0.240000
1.000000	3286.995000	1209.947000	0.230000
1.000000	3144.083000	1225.660000	0.220000
1.000000	3001.170000	1241.374000	0.210000
1.000000	2858.257000	1257.087000	0.200000
1.000000	2715.344000	1272.801000	0.190000
