Iteration	expected_value	risk	lambda
7	6674.675	2447.385	0.210
8	4773.962	2787.716	0.210
9	4992.486	1413.452	0.210
10	4071.913	1150.846	0.210
11	4061.662	1943.902	0.210
12	6543.211	2486.672	0.210
13	4153.693	1915.626	0.210
14	4559.067	3303.703	0.210
15	4880.353	2369.906	0.210
16	4282.086	1659.036	0.210
17	6279.561	3767.421	0.210
18	7173.772	2313.627	0.210
19	7173.772	2313.627	0.210
20	6876.003	2675.693	0.210
21	4937.705	4086.669	0.210
22	4729.643	2713.384	0.210
23	5406.387	1204.881	0.210
24	7486.911	2100.659	0.210
25	7040.459	2277.238	0.210
26	7489.724	3003.302	0.210
27	4709.636	2330.486	0.210
28	4709.636	2330.486	0.210
29	4709.636	2330.486	0.210
30	4709.636	2330.486	0.210
31	7615.365	2213.513	0.210
32	7615.365	2213.513	0.210
33	7615.365	2213.513	0.210
34	7615.365	2213.513	0.210
35	7615.365	2213.513	0.210
36	7615.365	2213.513	0.210
37	7615.365	2213.513	0.210
38	7615.365	2213.513	0.210
39	7615.365	2213.513	0.210
40	7615.365	2213.513	0.210
41	7615.365	2213.513	0.210
42	7615.365	2213.513	0.210
43	7615.365	2213.513	0.210
44	7615.365	2213.513	0.210
45	7615.365	2213.513	0.210
46	7615.365	2213.513	0.210
47	7615.365	2213.513	0.210
48	7615.365	2213.513	0.210
49	7615.365	2213.513	0.210
50	7615.365	2213.513	0.210
51	7615.365	2213.513	0.210
52	7615.365	2213.513	0.210
53	7615.365	2213.513	0.210
54	7615.365	2213.513	0.210
55	7615.365	2213.513	0.210
56	7615.365	2213.513	0.210
57	7615.365	2213.513	0.210
58	7615.365	2213.513	0.210
59	7615.365	2213.513	0.210
60	7615.365	2213.513	0.210
61	7615.365	2213.513	0.210
62	7615.365	2213.513	0.210
63	7615.365	2213.513	0.210
64	7615.365	2213.513	0.210
65	7615.365	2213.513	0.210
66	7615.365	2213.513	0.210
67	7615.365	2213.513	0.210
68	7615.365	2213.513	0.210
69	7615.365	2213.513	0.210
70	7615.365	2213.513	0.210
71	7615.365	2213.513	0.210
72	7615.365	2213.513	0.210
73	7615.365	2213.513	0.210
74	7615.365	2213.513	0.210
75	7615.365	2213.513	0.210
76	7615.365	2213.513	0.210
77	7615.365	2213.513	0.210
78	7615.365	2213.513	0.210
79	7615.365	2213.513	0.210
80	7615.365	2213.513	0.210
81	7615.365	2213.513	0.210
82	7615.365	2213.513	0.210
83	7615.365	2213.513	0.210
84	7615.365	2213.513	0.210
85	7615.365	2213.513	0.210
86	7615.365	2213.513	0.210
87	7615.365	2213.513	0.210
88	7615.365	2213.513	0.210
89	7615.365	2213.513	0.210
90	7615.365	2213.513	0.210
91	7615.365	2213.513	0.210
92	7615.365	2213.513	0.210
93	7615.365	2213.513	0.210
94	7615.365	2213.513	0.210
95	7615.365	2213.513	0.210
96	7615.365	2213.513	0.210
97	7615.365	2213.513	0.210
98	7615.365	2213.513	0.210
99	7615.365	2213.513	0.210
1	3144.083	1225.660	0.220
2	4269.993	1192.316	0.220
3	5502.183	1860.000	0.220
4	6401.188	2322.787	0.220
5	4279.492	2677.670	0.220
6	5114.977	2282.934	0.220
7	6992.517	2416.406	0.220
8	5001.294	2752.429	0.220
9	5230.224	1395.560	0.220
10	4265.814	1136.278	0.220
11	4255.074	1919.295	0.220
12	6854.792	2455.195	0.220
13	4351.488	1891.377	0.220
14	4776.165	3261.884	0.220
15	5112.751	2339.907	0.220
16	4485.995	1638.036	0.220
17	6578.588	3719.732	0.220
18	7515.380	2284.341	0.220
19	7515.380	2284.341	0.220
20	7203.432	2641.823	0.220
21	5172.834	4034.939	0.220
22	4954.865	2679.038	0.220
23	5663.834	1189.630	0.220
24	7843.431	2074.068	0.220
25	7375.719	2248.412	0.220
26	7846.378	2965.286	0.220
27	4933.905	2300.986	0.220
28	4933.905	2300.986	0.220
29	4933.905	2300.986	0.220
30	4933.905	2300.986	0.220
31	7978.001	2185.494	0.220
32	7978.001	2185.494	0.220
33	7978.001	2185.494	0.220
34	7978.001	2185.494	0.220
35	7978.001	2185.494	0.220
36	7978.001	2185.494	0.220
37	7978.001	2185.494	0.220
38	7978.001	2185.494	0.220
39	7978.001	2185.494	0.220
40	7978.001	2185.494	0.220
41	7978.001	2185.494	0.220
42	7978.001	2185.494	0.220
43	7978.001	2185.494	0.220
44	7978.001	2185.494	0.220
45	7978.001	2185.494	0.220
46	7978.001	2185.494	0.220
47	7978.001	2185.494	0.220
48	7978.001	2185.494	0.220
49	7978.001	2185.494	0.220
50	7978.001	2185.494	0.220
51	7978.001	2185.494	0.220
52	7978.001	2185.494	0.220
53	7978.001	2185.494	0.220
54	7978.001	2185.494	0.220
55	7978.001	2185.494	0.220
56	7978.001	2185.494	0.220
57	7978.001	2185.494	0.220
58	7978.001	2185.494	0.220
59	7978.001	2185.494	0.220
60	7978.001	2185.494	0.220
61	7978.001	2185.494	0.220
62	7978.001	2185.494	0.220
63	7978.001	2185.494	0.220
64	7978.001	2185.494	0.220
65	7978.001	2185.494	0.220
66	7978.001	2185.494	0.220
67	7978.001	2185.494	0.220
68	7978.001	2185.494	0.220
69	7978.001	2185.494	0.220
70	7978.001	2185.494	0.220
71	7978.001	2185.494	0.220
72	7978.001	2185.494	0.220
73	7978.001	2185.494	0.220
74	7978.001	2185.494	0.220
75	7978.001	2185.494	0.220
76	7978.001	2185.494	0.220
77	7978.001	2185.494	0.220
78	7978.001	2185.494	0.220
79	7978.001	2185.494	0.220
80	7978.001	2185.494	0.220
81	7978.001	2185.494	0.220
82	7978.001	2185.494	0.220
83	7978.001	2185.494	0.220
84	7978.001	2185.494	0.220
85	7978.001	2185.494	0.220
86	7978.001	2185.494	0.220
87	7978.001	2185.494	0.220
88	7978.001	2185.494	0.220
89	7978.001	2185.494	0.220
90	7978.001	2185.494	0.220
91	7978.001	2185.494	0.220
92	7978.001	2185.494	0.220
93	7978.001	2185.494	0.220
94	7978.001	2185.494	0.220
95	7978.001	2185.494	0.220
96	7978.001	2185.494	0.220
97	7978.001	2185.494	0.220
98	7978.001	2185.494	0.220
99	7978.001	2185.494	0.220
1	3286.995	1209.947	0.230
2	4464.084	1177.030	0.230
3	5752.282	1836.153	0.230
4	6692.151	2293.007	0.230
5	4474.015	2643.341	0.230
6	5347.476	2253.665	0.230
7	7310.358	2385.426	0.230
8	5228.625	2717.141	0.230
9	5467.961	1377.668	0.230
10	4459.715	1121.710	0.230
11	4448.487	1894.689	0.230
12	7166.373	2423.718	0.230
13	4549.283	1867.129	0.230
14	4993.264	3220.065	0.230
15	5345.149	2309.908	0.230
16	4689.904	1617.035	0.230
17	6877.615	3672.044	0.230
18	7856.989	2255.054	0.230
19	7856.989	2255.054	0.230
20	7530.861	2607.953	0.230
21	5407.963	3983.209	0.230
22	5180.086	2644.691	0.230
23	5921.281	1174.378	0.230
24	8199.951	2047.478	0.230
25	7710.979	2219.586	0.230
26	8203.031	2927.269	0.230
27	5158.173	2271.487	0.230
28	5158.173	2271.487	0.230
29	5158.173	2271.487	0.230
30	5158.173	2271.487	0.230
31	8340.637	2157.475	0.230
32	8340.637	2157.475	0.230
33	8340.637	2157.475	0.230
34	8340.637	2157.475	0.230
35	8340.637	2157.475	0.230
36	8340.637	2157.475	0.230
37	8340.637	2157.475	0.230
38	8340.637	2157.475	0.230
39	8340.637	2157.475	0.230
40	8340.637	2157.475	0.230
41	8340.637	2157.475	0.230
42	8340.637	2157.475	0.230
43	8340.637	2157.475	0.230
44	8340.637	2157.475	0.230
45	8340.637	2157.475	0.230
46	8340.637	2157.475	0.230
47	8340.637	2157.475	0.230
48	8340.637	2157.475	0.230
49	8340.637	2157.475	0.230
50	8340.637	2157.475	0.230
51	8340.637	2157.475	0.230
52	8340.637	2157.475	0.230
53	8340.637	2157.475	0.230
54	8340.637	2157.475	0.230
55	8340.637	2157.475	0.230
56	8340.637	2157.475	0.230
57	8340.637	2157.475	0.230
58	8340.637	2157.475	0.230
59	8340.637	2157.475	0.230
60	8340.637	2157.475	0.230
61	8340.637	2157.475	0.230
62	8340.637	2157.475	0.230
63	8340.637	2157.475	0.230
64	8340.637	2157.475	0.230
65	8340.637	2157.475	0.230
66	8340.637	2157.475	0.230
67	8340.637	2157.475	0.230
68	8340.637	2157.475	0.230
69	8340.637	2157.475	0.230
70	8340.637	2157.475	0.230
71	8340.637	2157.475	0.230
72	8340.637	2157.475	0.230
73	8340.637	2157.475	0.230
74	8340.637	2157.475	0.230
75	8340.637	2157.475	0.230
76	8340.637	2157.475	0.230
77	8340.637	2157.475	0.230
78	8340.637	2157.475	0.230
79	8340.637	2157.475	0.230
80	8340.637	2157.475	0.230
81	8340.637	2157.475	0.230
82	8340.637	2157.475	0.230
83	8340.637	2157.475	0.230
84	8340.637	2157.475	0.230
85	8340.637	2157.475	0.230
86	8340.637	2157.475	0.230
87	8340.637	2157.475	0.230
88	8340.637	2157.475	0.230
89	8340.637	2157.475	0.230
90	8340.637	2157.475	0.230
91	8340.637	2157.475	0.230
92	8340.637	2157.475	0.230
93	8340.637	2157.475	0.230
94	8340.637	2157.475	0.230
95	8340.637	2157.475	0.230
96	8340.637	2157.475	0.230
97	8340.637	2157.475	0.230
98	8340.637	2157.475	0.230
99	8340.637	2157.475	0.230
1	3429.908	1194.233	0.240
2	4658.174	1161.744	0.240
3	6002.381	1812.307	0.240
4	6983.114	2263.228	0.240
5	4668.537	2609.012	0.240
6	5579.975	2224.397	0.240
7	7628.200	2354.447	0.240
8	5455.957	2681.854	0.240
9	5705.698	1359.776	0.240
10	4653.615	1107.143	0.240
11	4641.899	1870.083	0.240
12	7477.955	2392.241	0.240
13	4747.078	1842.880	0.240
14	5210.362	3178.246	0.240
15	5577.547	2279.909	0.240
16	4893.812	1596.035	0.240
17	7176.642	3624.355	0.240
18	8198.597	2225.768	0.240
19	8198.597	2225.768	0.240
20	7858.289	2574.084	0.240
21	5643.092	3931.479	0.240
22	5405.307	2610.344	0.240
23	6178.728	1159.126	0.240
24	8556.470	2020.887	0.240
25	8046.239	2190.761	0.240
26	8559.685	2889.253	0.240
27	5382.442	2241.987	0.240
28	5382.442	2241.987	0.240
29	5382.442	2241.987	0.240
30	5382.442	2241.987	0.240
31	8703.274	2129.456	0.240
32	8703.274	2129.456	0.240
33	8703.274	2129.456	0.240
34	8703.274	2129.456	0.240
35	8703.274	2129.456	0.240
36	8703.274	2129.456	0.240
37	8703.274	2129.456	0.240
38	8703.274	2129.456	0.240
39	8703.274	2129.456	0.240
40	8703.274	2129.456	0.240
41	8703.274	2129.456	0.240
42	8703.274	2129.456	0.240
43	8703.274	2129.456	0.240
44	8703.274	2129.456	0.240
45	8703.274	2129.456	0.240
46	8703.274	2129.456	0.240
47	8703.274	2129.456	0.240
48	8703.274	2129.456	0.240
49	8703.274	2129.456	0.240
50	8703.274	2129.456	0.240
51	8703.274	2129.456	0.240
52	8703.274	2129.456	0.240
53	8703.274	2129.456	0.240
54	8703.274	2129.456	0.240
55	8703.274	2129.456	0.240
56	8703.274	2129.456	0.240
57	8703.274	2129.456	0.240
58	8703.274	2129.456	0.240
59	8703.274	2129.456	0.240
60	8703.274	2129.456	0.240
61	8703.274	2129.456	0.240
62	8703.274	2129.456	0.240
63	8703.274	2129.456	0.240
64	8703.274	2129.456	0.240
65	8703.274	2129.456	0.240
66	8703.274	2129.456	0.240
67	8703.274	2129.456	0.240
68	8703.274	2129.456	0.240
69	8703.274	2129.456	0.240
70	8703.274	2129.456	0.240
71	8703.274	2129.456	0.240
72	8703.274	2129.456	0.240
73	8703.274	2129.456	0.240
74	8703.274	2129.456	0.240
75	8703.274	2129.456	0.240
76	8703.274	2129.456	0.240
77	8703.274	2129.456	0.240
78	8703.274	2129.456	0.240
79	8703.274	2129.456	0.240
80	8703.274	2129.456	0.240
81	8703.274	2129.456	0.240
82	8703.274	2129.456	0.240
83	8703.274	2129.456	0.240
84	8703.274	2129.456	0.240
85	8703.274	2129.456	0.240
86	8703.274	2129.456	0.240
87	8703.274	2129.456	0.240
88	8703.274	2129.456	0.240
89	8703.274	2129.456	0.240
90	8703.274	2129.456	0.240
91	8703.274	2129.456	0.240
92	8703.274	2129.456	0.240
93	8703.274	2129.456	0.240
94	8703.274	2129.456	0.240
95	8703.274	2129.456	0.240
96	8703.274	2129.456	0.240
97	8703.274	2129.456	0.240
98	8703.274	2129.456	0.240
99	8703.274	2129.456	0.240
1	3572.821	1178.519	0.250
2	4852.265	1146.458	0.250
3	6252.480	1788.461	0.250
4	7274.077	2233.449	0.250
5	4863.059	2574.683	0.250
6	5812.474	2195.129	0.250
7	7946.042	2323.467	0.250
8	5683.288	2646.566	0.250
9	5943.436	1341.885	0.250
10	4847.516	1092.575	0.250
11	4835.312	1845.476	0.250
12	7789.536	2360.764	0.250
13	4944.873	1818.632	0.250
14	5097.721	1575.034	0.250
15	7475.668	3576.666	0.250
16	8540.205	2196.482	0.250
17	8540.205	2196.482	0.250
18	8185.718	2540.214	0.250
19	5878.220	3879.749	0.250
20	5630.528	2575.998	0.250
21	5772.055	2180.182	0.250
22	5772.055	2180.182	0.250
23	5772.055	2180.182	0.250
24	8233.306	1930.656	0.250
25	8233.306	1930.656	0.250
26	9065.910	2101.437	0.250
27	9038.324	3257.509	0.250
28	8912.990	1994.296	0.250
29	8912.990	1994.296	0.250
30	8912.990	1994.296	0.250
31	8912.990	1994.296	0.250
32	8912.990	1994.296	0.250
33	8912.990	1994.296	0.250
34	8912.990	1994.296	0.250
35	8912.990	1994.296	0.250
36	8912.990	1994.296	0.250
37	8912.990	1994.296	0.250
38	8912.990	1994.296	0.250
39	8912.990	1994.296	0.250
40	8912.990	1994.296	0.250
41	8912.990	1994.296	0.250
42	8912.990	1994.296	0.250
43	8912.990	1994.296	0.250
44	8912.990	1994.296	0.250
45	8912.990	1994.296	0.250
46	8912.990	1994.296	0.250
47	8912.990	1994.296	0.250
48	8912.990	1994.296	0.250
49	8912.990	1994.296	0.250
50	8912.990	1994.296	0.250
51	8912.990	1994.296	0.250
52	8912.990	1994.296	0.250
53	8912.990	1994.296	0.250
54	8912.990	1994.296	0.250
55	8912.990	1994.296	0.250
56	8912.990	1994.296	0.250
57	8912.990	1994.296	0.250
58	8912.990	1994.296	0.250
59	8912.990	1994.296	0.250
60	8912.990	1994.296	0.250
61	8912.990	1994.296	0.250
62	8912.990	1994.296	0.250
63	8912.990	1994.296	0.250
64	8912.990	1994.296	0.250
65	8912.990	1994.296	0.250
66	8912.990	1994.296	0.250
67	8912.990	1994.296	0.250
68	8912.990	1994.296	0.250
69	8912.990	1994.296	0.250
70	8912.990	1994.296	0.250
71	8912.990	1994.296	0.250
72	8912.990	1994.296	0.250
73	8912.990	1994.296	0.250
74	8912.990	1994.296	0.250
75	8912.990	1994.296	0.250
76	8912.990	1994.296	0.250
77	8912.990	1994.296	0.250
78	8912.990	1994.296	0.250
79	8912.990	1994.296	0.250
80	8912.990	1994.296	0.250
81	8912.990	1994.296	0.250
82	8912.990	1994.296	0.250
83	8912.990	1994.296	0.250
84	8912.990	1994.296	0.250
85	8912.990	1994.296	0.250
86	8912.990	1994.296	0.250
87	8912.990	1994.296	0.250
88	8912.990	1994.296	0.250
89	8912.990	1994.296	0.250
90	8912.990	1994.296	0.250
91	8912.990	1994.296	0.250
92	8912.990	1994.296	0.250
93	8912.990	1994.296	0.250
94	8912.990	1994.296	0.250
95	8912.990	1994.296	0.250
96	8912.990	1994.296	0.250
97	8912.990	1994.296	0.250
98	8912.990	1994.296	0.250
99	8912.990	1994.296	0.250
1	3715.734	1162.806	0.260
2	5046.356	1131.171	0.260
3	6502.579	1764.615	0.260
4	7565.040	2203.669	0.260
5	5057.582	2540.354	0.260
6	6044.973	2165.860	0.260
7	8263.883	2292.488	0.260
8	5910.620	2611.278	0.260
9	6181.173	1323.993	0.260
10	5041.416	1078.007	0.260
11	5028.724	1820.870	0.260
12	8101.118	2329.288	0.260
13	5142.667	1794.383	0.260
14	5301.630	1554.034	0.260
15	7774.695	3528.977	0.260
16	8881.813	2167.195	0.260
17	8881.813	2167.195	0.260
18	8513.147	2506.345	0.260
19	6113.349	3828.019	0.260
20	5855.749	2541.651	0.260
21	6002.937	2151.113	0.260
22	6002.937	2151.113	0.260
23	6002.937	2151.113	0.260
24	8562.638	1904.914	0.260
25	8562.638	1904.914	0.260
26	9428.547	2073.418	0.260
27	9399.857	3214.076	0.260
28	9269.509	1967.706	0.260
29	9269.509	1967.706	0.260
30	9269.509	1967.706	0.260
31	9269.509	1967.706	0.260
32	9269.509	1967.706	0.260
33	9269.509	1967.706	0.260
34	9269.509	1967.706	0.260
35	9269.509	1967.706	0.260
36	9269.509	1967.706	0.260
37	9269.509	1967.706	0.260
38	9269.509	1967.706	0.260
39	9269.509	1967.706	0.260
40	9269.509	1967.706	0.260
41	9269.509	1967.706	0.260
42	9269.509	1967.706	0.260
43	9269.509	1967.706	0.260
44	9269.509	1967.706	0.260
45	9269.509	1967.706	0.260
46	9269.509	1967.706	0.260
47	9269.509	1967.706	0.260
48	9269.509	1967.706	0.260
49	9269.509	1967.706	0.260
50	9269.509	1967.706	0.260
51	9269.509	1967.706	0.260
52	9269.509	1967.706	0.260
53	9269.509	1967.706	0.260
54	9269.509	1967.706	0.260
55	9269.509	1967.706	0.260
56	9269.509	1967.706	0.260
57	9269.509	1967.706	0.260
58	9269.509	1967.706	0.260
59	9269.509	1967.706	0.260
60	9269.509	1967.706	0.260
61	9269.509	1967.706	0.260
62	9269.509	1967.706	0.260
63	9269.509	1967.706	0.260
64	9269.509	1967.706	0.260
65	9269.509	1967.706	0.260
66	9269.509	1967.706	0.260
67	9269.509	1967.706	0.260
68	9269.509	1967.706	0.260
69	9269.509	1967.706	0.260
70	9269.509	1967.706	0.260
71	9269.509	1967.706	0.260
72	9269.509	1967.706	0.260
73	9269.509	1967.706	0.260
74	9269.509	1967.706	0.260
75	9269.509	1967.706	0.260
76	9269.509	1967.706	0.260
77	9269.509	1967.706	0.260
78	9269.509	1967.706	0.260
79	9269.509	1967.706	0.260
80	9269.509	1967.706	0.260
81	9269.509	1967.706	0.260
82	9269.509	1967.706	0.260
83	9269.509	1967.706	0.260
84	9269.509	1967.706	0.260
85	9269.509	1967.706	0.260
86	9269.509	1967.706	0.260
87	9269.509	1967.706	0.260
88	9269.509	1967.706	0.260
89	9269.509	1967.706	0.260
90	9269.509	1967.706	0.260
91	9269.509	1967.706	0.260
92	9269.509	1967.706	0.260
93	9269.509	1967.706	0.260
94	9269.509	1967.706	0.260
95	9269.509	1967.706	0.260
96	9269.509	1967.706	0.260
97	9269.509	1967.706	0.260
98	9269.509	1967.706	0.260
99	9269.509	1967.706	0.260
1	3858.647	1147.092	0.270
2	5240.446	1115.885	0.270
3	6752.679	1740.769	0.270
4	7856.004	2173.890	0.270
5	5252.104	2506.025	0.270
6	6277.472	2136.592	0.270
7	8581.725	2261.508	0.270
8	6137.951	2575.991	0.270
9	6418.911	1306.101	0.270
10	5235.317	1063.440	0.270
11	5222.137	1796.264	0.270
12	8412.699	2297.811	0.270
13	5340.462	1770.135	0.270
14	5505.539	1533.034	0.270
15	8073.722	3481.288	0.270
16	9223.421	2137.909	0.270
17	9223.421	2137.909	0.270
18	8840.576	2472.475	0.270
19	6348.478	3776.289	0.270
20	6080.970	2507.305	0.270
21	6233.819	2122.044	0.270
22	6233.819	2122.044	0.270
23	6233.819	2122.044	0.270
24	8891.970	1879.172	0.270
25	8891.970	1879.172	0.270
26	9791.183	2045.398	0.270
27	9761.390	3170.642	0.270
28	9626.029	1941.115	0.270
29	9626.029	1941.115	0.270
30	9626.029	1941.115	0.270
31	9626.029	1941.115	0.270
32	9626.029	1941.115	0.270
33	9626.029	1941.115	0.270
34	9626.029	1941.115	0.270
35	9626.029	1941.115	0.270
36	9626.029	1941.115	0.270
37	9626.029	1941.115	0.270
38	9626.029	1941.115	0.270
39	9626.029	1941.115	0.270
40	9626.029	1941.115	0.270
41	9626.029	1941.115	0.270
42	9626.029	1941.115	0.270
43	9626.029	1941.115	0.270
44	9626.029	1941.115	0.270
45	9626.029	1941.115	0.270
46	9626.029	1941.115	0.270
47	9626.029	1941.115	0.270
48	9626.029	1941.115	0.270
49	9626.029	1941.115	0.270
50	9626.029	1941.115	0.270
51	9626.029	1941.115	0.270
52	9626.029	1941.115	0.270
53	9626.029	1941.115	0.270
54	9626.029	1941.115	0.270
55	9626.029	1941.115	0.270
56	9626.029	1941.115	0.270
57	9626.029	1941.115	0.270
58	9626.029	1941.115	0.270
59	9626.029	1941.115	0.270
60	9626.029	1941.115	0.270
61	9626.029	1941.115	0.270
62	9626.029	1941.115	0.270
63	9626.029	1941.115	0.270
64	9626.029	1941.115	0.270
65	9626.029	1941.115	0.270
66	9626.029	1941.115	0.270
67	9626.029	1941.115	0.270
68	9626.029	1941.115	0.270
69	9626.029	1941.115	0.270
70	9626.029	1941.115	0.270
71	9626.029	1941.115	0.270
72	9626.029	1941.115	0.270
73	9626.029	1941.115	0.270
74	9626.029	1941.115	0.270
75	9626.029	1941.115	0.270
76	9626.029	1941.115	0.270
77	9626.029	1941.115	0.270
78	9626.029	1941.115	0.270
79	9626.029	1941.115	0.270
80	9626.029	1941.115	0.270
81	9626.029	1941.115	0.270
82	9626.029	1941.115	0.270
83	9626.029	1941.115	0.270
84	9626.029	1941.115	0.270
85	9626.029	1941.115	0.270
86	9626.029	1941.115	0.270
87	9626.029	1941.115	0.270
88	9626.029	1941.115	0.270
89	9626.029	1941.115	0.270
90	9626.029	1941.115	0.270
91	9626.029	1941.115	0.270
92	9626.029	1941.115	0.270
93	9626.029	1941.115	0.270
94	9626.029	1941.115	0.270
95	9626.029	1941.115	0.270
96	9626.029	1941.115	0.270
97	9626.029	1941.115	0.270
98	9626.029	1941.115	0.270
99	9626.029	1941.115	0.270
1	4001.560	1131.379	0.280
2	5434.537	1100.599	0.280
3	7002.778	1716.923	0.280
4	8146.967	2144.111	0.280
5	5446.627	2471.695	0.280
6	6509.970	2107.323	0.280
7	8899.567	2230.528	0.280
8	6365.283	2540.703	0.280
9	6656.648	1288.209	0.280
10	5429.218	1048.872	0.280
11	5415.549	1771.657	0.280
12	8724.281	2266.334	0.280
13	5538.257	1745.887	0.280
14	5709.448	1512.033	0.280
15	8372.749	3433.599	0.280
16	9565.030	2108.622	0.280
17	9565.030	2108.622	0.280
18	9168.004	2438.606	0.280
19	6583.607	3724.559	0.280
20	6306.191	2472.958	0.280
21	6464.701	2092.975	0.280
22	6464.701	2092.975	0.280
23	6464.701	2092.975	0.280
24	9221.302	1853.430	0.280
25	9221.302	1853.430	0.280
26	10153.819	2017.379	0.280
27	10122.923	3127.209	0.280
28	9982.549	1914.525	0.280
29	9982.549	1914.525	0.280
30	9982.549	1914.525	0.280
31	9982.549	1914.525	0.280
32	9982.549	1914.525	0.280
33	9982.549	1914.525	0.280
34	9982.549	1914.525	0.280
35	9982.549	1914.525	0.280
36	9982.549	1914.525	0.280
37	9982.549	1914.525	0.280
38	9982.549	1914.525	0.280
39	9982.549	1914.525	0.280
40	9982.549	1914.525	0.280
41	9982.549	1914.525	0.280
42	9982.549	1914.525	0.280
43	9982.549	1914.525	0.280
44	9982.549	1914.525	0.280
45	9982.549	1914.525	0.280
46	9982.549	1914.525	0.280
47	9982.549	1914.525	0.280
48	9982.549	1914.525	0.280
49	9982.549	1914.525	0.280
50	9982.549	1914.525	0.280
51	9982.549	1914.525	0.280
52	9982.549	1914.525	0.280
53	9982.549	1914.525	0.280
54	9982.549	1914.525	0.280
55	9982.549	1914.525	0.280
56	9982.549	1914.525	0.280
57	9982.549	1914.525	0.280
58	9982.549	1914.525	0.280
59	9982.549	1914.525	0.280
60	9982.549	1914.525	0.280
61	9982.549	1914.525	0.280
62	9982.549	1914.525	0.280
63	9982.549	1914.525	0.280
64	9982.549	1914.525	0.280
65	9982.549	1914.525	0.280
66	9982.549	1914.525	0.280
67	9982.549	1914.525	0.280
68	9982.549	1914.525	0.280
69	9982.549	1914.525	0.280
70	9982.549	1914.525	0.280
71	9982.549	1914.525	0.280
72	9982.549	1914.525	0.280
73	9982.549	1914.525	0.280
74	9982.549	1914.525	0.280
75	9982.549	1914.525	0.280
76	9982.549	1914.525	0.280
77	9982.549	1914.525	0.280
78	9982.549	1914.525	0.280
79	9982.549	1914.525	0.280
80	9982.549	1914.525	0.280
81	9982.549	1914.525	0.280
82	9982.549	1914.525	0.280
83	9982.549	1914.525	0.280
84	9982.549	1914.525	0.280
85	9982.549	1914.525	0.280
86	9982.549	1914.525	0.280
87	9982.549	1914.525	0.280
88	9982.549	1914.525	0.280
89	9982.549	1914.525	0.280
90	9982.549	1914.525	0.280
91	9982.549	1914.525	0.280
92	9982.549	1914.525	0.280
93	9982.549	1914.525	0.280
94	9982.549	1914.525	0.280
95	9982.549	1914.525	0.280
96	9982.549	1914.525	0.280
97	9982.549	1914.525	0.280
98	9982.549	1914.525	0.280
99	9982.549	1914.525	0.280
1	4144.472	1115.665	0.290
2	5628.627	1085.313	0.290
3	7252.877	1693.077	0.290
4	8437.930	2114.331	0.290
5	5641.149	2437.366	0.290
6	6742.469	2078.055	0.290
7	9217.408	2199.549	0.290
8	6592.614	2505.416	0.290
9	6894.386	1270.317	0.290
10	5623.118	1034.304	0.290
11	5608.962	1747.051	0.290
12	9035.862	2234.857	0.290
13	5736.052	1721.638	0.290
14	5913.357	1491.033	0.290
15	8671.775	3385.910	0.290
16	9906.638	2079.336	0.290
17	9906.638	2079.336	0.290
18	9495.433	2404.736	0.290
19	6818.736	3672.829	0.290
20	6531.412	2438.611	0.290
21	6695.583	2063.906	0.290
22	6695.583	2063.906	0.290
23	6695.583	2063.906	0.290
24	9550.635	1827.688	0.290
25	9550.635	1827.688	0.290
26	10516.456	1989.360	0.290
27	10484.456	3083.775	0.290
28	10339.068	1887.934	0.290
29	10339.068	1887.934	0.290
30	10339.068	1887.934	0.290
31	10339.068	1887.934	0.290
32	10339.068	1887.934	0.290
33	10339.068	1887.934	0.290
34	10339.068	1887.934	0.290
35	10339.068	1887.934	0.290
36	10339.068	1887.934	0.290
37	10339.068	1887.934	0.290
38	10339.068	1887.934	0.290
39	10339.068	1887.934	0.290
40	10339.068	1887.934	0.290
41	10339.068	1887.934	0.290
42	10339.068	1887.934	0.290
43	10339.068	1887.934	0.290
44	10339.068	1887.934	0.290
45	10339.068	1887.934	0.290
46	10339.068	1887.934	0.290
47	10339.068	1887.934	0.290
48	10339.068	1887.934	0.290
49	10339.068	1887.934	0.290
50	10339.068	1887.934	0.290
51	10339.068	1887.934	0.290
52	10339.068	1887.934	0.290
53	10339.068	1887.934	0.290
54	10339.068	1887.934	0.290
55	10339.068	1887.934	0.290
56	10339.068	1887.934	0.290
57	10339.068	1887.934	0.290
58	10339.068	1887.934	0.290
59	10339.068	1887.934	0.290
60	10339.068	1887.934	0.290
61	10339.068	1887.934	0.290
62	10339.068	1887.934	0.290
63	10339.068	1887.934	0.290
64	10339.068	1887.934	0.290
65	10339.068	1887.934	0.290
66	10339.068	1887.934	0.290
67	10339.068	1887.934	0.290
68	10339.068	1887.934	0.290
69	10339.068	1887.934	0.290
70	10339.068	1887.934	0.290
71	10339.068	1887.934	0.290
72	10339.068	1887.934	0.290
73	10339.068	1887.934	0.290
74	10339.068	1887.934	0.290
75	10339.068	1887.934	0.290
76	10339.068	1887.934	0.290
77	10339.068	1887.934	0.290
78	10339.068	1887.934	0.290
79	10339.068	1887.934	0.290
80	10339.068	1887.934	0.290
81	10339.068	1887.934	0.290
82	10339.068	1887.934	0.290
83	10339.068	1887.934	0.290
84	10339.068	1887.934	0.290
85	10339.068	1887.934	0.290
86	10339.068	1887.934	0.290
87	10339.068	1887.934	0.290
