Iteration	expected_value	risk	lambda
31	12121.666	1754.981	0.340
32	12121.666	1754.981	0.340
33	12121.666	1754.981	0.340
34	12121.666	1754.981	0.340
35	12121.666	1754.981	0.340
36	12121.666	1754.981	0.340
37	12121.666	1754.981	0.340
38	12121.666	1754.981	0.340
39	12121.666	1754.981	0.340
40	12121.666	1754.981	0.340
41	12121.666	1754.981	0.340
42	12121.666	1754.981	0.340
43	12121.666	1754.981	0.340
44	12121.666	1754.981	0.340
45	12121.666	1754.981	0.340
46	12121.666	1754.981	0.340
47	12121.666	1754.981	0.340
48	12121.666	1754.981	0.340
49	12121.666	1754.981	0.340
1	5144.862	1005.670	0.360
2	6987.262	978.310	0.360
3	9003.571	1526.154	0.360
4	10474.671	1905.876	0.360
5	7002.806	2197.063	0.360
6	8369.962	1873.176	0.360
7	11442.300	1982.692	0.360
8	8183.935	2258.403	0.360
9	8558.548	1145.075	0.360
10	6980.423	932.331	0.360
11	6962.849	1574.807	0.360
12	7340.719	1344.029	0.360
13	10031.024	2521.509	0.360
14	10233.116	2146.940	0.360
15	12523.696	2072.052	0.360
16	12297.895	1874.331	0.360
17	12297.895	1874.331	0.360
18	11787.434	2167.650	0.360
19	8464.638	3310.719	0.360
20	7967.908	1660.927	0.360
21	8311.759	1860.422	0.360
22	8311.759	1860.422	0.360
23	8311.759	1860.422	0.360
24	11855.960	1647.493	0.360
25	11855.960	1647.493	0.360
26	13054.911	1793.226	0.360
27	13015.187	2779.741	0.360
28	12834.705	1701.800	0.360
29	12834.705	1701.800	0.360
30	12834.705	1701.800	0.360
31	12834.705	1701.800	0.360
32	12834.705	1701.800	0.360
33	12834.705	1701.800	0.360
34	12834.705	1701.800	0.360
35	12834.705	1701.800	0.360
36	12834.705	1701.800	0.360
37	12834.705	1701.800	0.360
38	12834.705	1701.800	0.360
39	12834.705	1701.800	0.360
40	12834.705	1701.800	0.360
41	12834.705	1701.800	0.360
42	12834.705	1701.800	0.360
43	12834.705	1701.800	0.360
44	12834.705	1701.800	0.360
45	12834.705	1701.800	0.360
46	12834.705	1701.800	0.360
47	12834.705	1701.800	0.360
48	12834.705	1701.800	0.360
49	12834.705	1701.800	0.360
1	5430.688	974.243	0.380
2	7375.443	947.738	0.380
3	9503.770	1478.461	0.380
4	11056.598	1846.317	0.380
5	7391.850	2128.404	0.380
6	8834.960	1814.640	0.380
7	12077.983	1920.733	0.380
8	8638.598	2187.828	0.380
9	9034.023	1109.291	0.380
10	7368.224	903.195	0.380
11	7349.674	1525.594	0.380
12	7748.536	1302.029	0.380
13	10588.303	2442.712	0.380
14	10801.622	2079.848	0.380
15	13219.457	2007.300	0.380
16	12981.112	1815.758	0.380
17	12981.112	1815.758	0.380
18	12442.291	2099.911	0.380
19	8934.895	3207.259	0.380
20	8410.569	1609.023	0.380
21	8773.523	1802.284	0.380
22	8773.523	1802.284	0.380
23	8773.523	1802.284	0.380
24	12514.625	1596.009	0.380
25	12514.625	1596.009	0.380
26	13780.183	1737.188	0.380
27	13738.253	2692.874	0.380
28	13547.745	1648.618	0.380
29	13547.745	1648.618	0.380
30	13547.745	1648.618	0.380
31	13547.745	1648.618	0.380
32	13547.745	1648.618	0.380
33	13547.745	1648.618	0.380
34	13547.745	1648.618	0.380
35	13547.745	1648.618	0.380
36	13547.745	1648.618	0.380
37	13547.745	1648.618	0.380
38	13547.745	1648.618	0.380
39	13547.745	1648.618	0.380
40	13547.745	1648.618	0.380
41	13547.745	1648.618	0.380
42	13547.745	1648.618	0.380
43	13547.745	1648.618	0.380
44	13547.745	1648.618	0.380
45	13547.745	1648.618	0.380
46	13547.745	1648.618	0.380
47	13547.745	1648.618	0.380
48	13547.745	1648.618	0.380
49	13547.745	1648.618	0.380
1	5716.514	942.816	0.400
2	7763.624	917.166	0.400
3	10003.968	1430.769	0.400
4	11638.524	1786.759	0.400
5	7780.895	2059.746	0.400
6	9299.958	1756.103	0.400
7	12713.667	1858.774	0.400
8	9093.261	2117.253	0.400
9	8867.068	1051.191	0.400
10	8867.068	1051.191	0.400
11	13664.328	1757.185	0.400
12	6621.023	1838.957	0.400
13	7911.796	1454.905	0.400
14	7295.328	818.270	0.400
15	7174.751	1571.520	0.400
16	11521.729	2364.064	0.400
17	13097.149	2032.172	0.400
18	13097.149	2032.172	0.400
19	13173.289	1544.525	0.400
20	13410.398	1729.548	0.400
21	9650.253	2126.363	0.400
22	9393.893	4358.140	0.400
23	9405.153	3103.800	0.400
24	9405.153	3103.800	0.400
25	9405.153	3103.800	0.400
26	9405.153	3103.800	0.400
27	9405.153	3103.800	0.400
28	14505.456	1681.149	0.400
29	14266.141	2280.989	0.400
30	14260.784	1595.437	0.400
31	14260.784	1595.437	0.400
32	14260.784	1595.437	0.400
33	14260.784	1595.437	0.400
34	14260.784	1595.437	0.400
35	14260.784	1595.437	0.400
36	14260.784	1595.437	0.400
37	14260.784	1595.437	0.400
38	14260.784	1595.437	0.400
39	14260.784	1595.437	0.400
40	14260.784	1595.437	0.400
41	14260.784	1595.437	0.400
42	14260.784	1595.437	0.400
43	14260.784	1595.437	0.400
44	14260.784	1595.437	0.400
45	14260.784	1595.437	0.400
46	14260.784	1595.437	0.400
47	14260.784	1595.437	0.400
48	14260.784	1595.437	0.400
49	14260.784	1595.437	0.400
1	6002.339	911.388	0.420
2	8151.805	886.594	0.420
3	10504.167	1383.077	0.420
4	12220.450	1727.200	0.420
5	8169.940	1991.088	0.420
6	9764.956	1697.566	0.420
7	13349.350	1796.815	0.420
8	9547.924	2046.678	0.420
9	9310.421	1016.151	0.420
10	9310.421	1016.151	0.420
11	14347.544	1698.612	0.420
12	6952.074	1777.658	0.420
13	8307.386	1406.409	0.420
14	7660.094	790.995	0.420
15	7533.489	1519.136	0.420
16	12097.816	2285.262	0.420
17	13752.006	1964.432	0.420
18	13752.006	1964.432	0.420
19	13831.954	1493.041	0.420
20	14080.917	1671.896	0.420
21	10132.766	2055.484	0.420
22	10132.766	2055.484	0.420
23	10132.766	2055.484	0.420
24	9419.273	1710.990	0.420
25	9419.273	1710.990	0.420
26	9419.273	1710.990	0.420
27	9419.273	1710.990	0.420
28	15146.154	1635.577	0.420
29	15146.154	1635.577	0.420
30	15146.154	1635.577	0.420
31	9875.410	3000.340	0.420
32	15230.729	1625.111	0.420
33	15230.729	1625.111	0.420
34	15230.729	1625.111	0.420
35	15230.729	1625.111	0.420
36	15230.729	1625.111	0.420
37	15230.729	1625.111	0.420
38	9863.588	4212.869	0.420
39	9863.588	4212.869	0.420
40	9863.588	4212.869	0.420
41	9863.588	4212.869	0.420
42	9863.588	4212.869	0.420
43	9863.588	4212.869	0.420
44	9863.588	4212.869	0.420
45	9863.588	4212.869	0.420
46	9863.588	4212.869	0.420
47	9863.588	4212.869	0.420
48	9863.588	4212.869	0.420
49	9863.588	4212.869	0.420
1	6288.165	879.961	0.440
2	8539.986	856.022	0.440
3	11004.365	1335.384	0.440
4	12802.376	1667.642	0.440
5	8558.985	1922.430	0.440
6	10229.954	1639.029	0.440
7	13985.033	1734.855	0.440
8	10002.587	1976.103	0.440
9	9753.775	981.112	0.440
10	9753.775	981.112	0.440
11	15030.761	1640.040	0.440
12	7283.125	1716.360	0.440
13	8702.976	1357.912	0.440
14	8024.861	763.719	0.440
15	7892.226	1466.752	0.440
16	12673.902	2206.460	0.440
17	14406.864	1896.693	0.440
18	14406.864	1896.693	0.440
19	14490.618	1441.556	0.440
20	14751.437	1614.245	0.440
21	10615.278	1984.605	0.440
22	10615.278	1984.605	0.440
23	10615.278	1984.605	0.440
24	9867.809	1651.990	0.440
25	9867.809	1651.990	0.440
26	9867.809	1651.990	0.440
27	9867.809	1651.990	0.440
28	15867.399	1579.177	0.440
29	15867.399	1579.177	0.440
30	15867.399	1579.177	0.440
31	10345.668	2896.880	0.440
32	15956.002	1569.073	0.440
33	15956.002	1569.073	0.440
34	15956.002	1569.073	0.440
35	15956.002	1569.073	0.440
36	15956.002	1569.073	0.440
37	15956.002	1569.073	0.440
38	10333.283	4067.597	0.440
39	10333.283	4067.597	0.440
40	10333.283	4067.597	0.440
41	10333.283	4067.597	0.440
42	10333.283	4067.597	0.440
43	10333.283	4067.597	0.440
44	10333.283	4067.597	0.440
45	10333.283	4067.597	0.440
46	10333.283	4067.597	0.440
47	10333.283	4067.597	0.440
48	10333.283	4067.597	0.440
49	10333.283	4067.597	0.440
1	6573.991	848.534	0.460
2	8928.168	825.449	0.460
3	11504.564	1287.692	0.460
4	13384.302	1608.083	0.460
5	8948.029	1853.772	0.460
6	10694.951	1580.493	0.460
7	14620.717	1672.896	0.460
8	10457.251	1905.527	0.460
9	10197.128	946.072	0.460
10	10197.128	946.072	0.460
11	15713.977	1581.467	0.460
12	10316.346	1592.991	0.460
13	10316.346	1592.991	0.460
14	14518.540	1049.732	0.460
15	14777.747	2093.855	0.460
16	14777.747	2093.855	0.460
17	14777.747	2093.855	0.460
18	14777.747	2093.855	0.460
19	14777.747	2093.855	0.460
20	14777.747	2093.855	0.460
21	14777.747	2093.855	0.460
22	14777.747	2093.855	0.460
23	14777.747	2093.855	0.460
24	14777.747	2093.855	0.460
25	14777.747	2093.855	0.460
26	14777.747	2093.855	0.460
27	14777.747	2093.855	0.460
28	14777.747	2093.855	0.460
29	14777.747	2093.855	0.460
30	14777.747	2093.855	0.460
31	14777.747	2093.855	0.460
32	14777.747	2093.855	0.460
33	14777.747	2093.855	0.460
34	14777.747	2093.855	0.460
35	14777.747	2093.855	0.460
36	14777.747	2093.855	0.460
37	14777.747	2093.855	0.460
38	14777.747	2093.855	0.460
39	14777.747	2093.855	0.460
40	14777.747	2093.855	0.460
41	14777.747	2093.855	0.460
42	14777.747	2093.855	0.460
43	14777.747	2093.855	0.460
44	14777.747	2093.855	0.460
45	14777.747	2093.855	0.460
46	14777.747	2093.855	0.460
47	14777.747	2093.855	0.460
48	14777.747	2093.855	0.460
49	14777.747	2093.855	0.460
1	6859.816	817.107	0.480
2	9316.349	794.877	0.480
3	12004.762	1240.000	0.480
4	13966.229	1548.524	0.480
5	9337.074	1785.113	0.480
6	11159.949	1521.956	0.480
7	15256.400	1610.937	0.480
8	10911.914	1834.952	0.480
9	10640.482	911.032	0.480
10	10640.482	911.032	0.480
11	16397.194	1522.894	0.480
12	10764.883	1533.991	0.480
13	10764.883	1533.991	0.480
14	15149.780	1010.853	0.480
15	15420.258	2016.305	0.480
16	15420.258	2016.305	0.480
17	15420.258	2016.305	0.480
18	15420.258	2016.305	0.480
19	15420.258	2016.305	0.480
20	15420.258	2016.305	0.480
21	15420.258	2016.305	0.480
22	15420.258	2016.305	0.480
23	15420.258	2016.305	0.480
24	15420.258	2016.305	0.480
25	15420.258	2016.305	0.480
26	15420.258	2016.305	0.480
27	15420.258	2016.305	0.480
28	15420.258	2016.305	0.480
29	15420.258	2016.305	0.480
30	15420.258	2016.305	0.480
31	15420.258	2016.305	0.480
32	15420.258	2016.305	0.480
33	15420.258	2016.305	0.480
34	15420.258	2016.305	0.480
35	15420.258	2016.305	0.480
36	15420.258	2016.305	0.480
37	15420.258	2016.305	0.480
38	15420.258	2016.305	0.480
39	15420.258	2016.305	0.480
40	15420.258	2016.305	0.480
41	15420.258	2016.305	0.480
42	15420.258	2016.305	0.480
43	15420.258	2016.305	0.480
44	15420.258	2016.305	0.480
45	15420.258	2016.305	0.480
46	15420.258	2016.305	0.480
47	15420.258	2016.305	0.480
48	15420.258	2016.305	0.480
49	15420.258	2016.305	0.480
1	7145.642	785.680	0.500
2	9704.530	764.305	0.500
3	12504.960	1192.307	0.500
4	14548.155	1488.966	0.500
5	9726.119	1716.455	0.500
6	11624.947	1463.419	0.500
7	15892.083	1548.978	0.500
8	11366.577	1764.377	0.500
9	11083.835	875.992	0.500
10	11083.835	875.992	0.500
11	17080.410	1464.321	0.500
12	11213.420	1474.991	0.500
13	11213.420	1474.991	0.500
14	15781.021	971.974	0.500
15	16062.769	1938.755	0.500
16	16062.769	1938.755	0.500
17	16062.769	1938.755	0.500
18	16062.769	1938.755	0.500
19	16062.769	1938.755	0.500
20	16062.769	1938.755	0.500
21	16062.769	1938.755	0.500
22	16062.769	1938.755	0.500
23	16062.769	1938.755	0.500
24	16062.769	1938.755	0.500
25	16062.769	1938.755	0.500
26	16062.769	1938.755	0.500
27	16062.769	1938.755	0.500
28	16062.769	1938.755	0.500
29	16062.769	1938.755	0.500
30	16062.769	1938.755	0.500
31	16062.769	1938.755	0.500
32	16062.769	1938.755	0.500
33	16062.769	1938.755	0.500
34	16062.769	1938.755	0.500
35	16062.769	1938.755	0.500
36	16062.769	1938.755	0.500
37	16062.769	1938.755	0.500
38	16062.769	1938.755	0.500
39	16062.769	1938.755	0.500
40	16062.769	1938.755	0.500
41	16062.769	1938.755	0.500
42	16062.769	1938.755	0.500
43	16062.769	1938.755	0.500
44	16062.769	1938.755	0.500
45	16062.769	1938.755	0.500
46	16062.769	1938.755	0.500
47	16062.769	1938.755	0.500
48	16062.769	1938.755	0.500
49	16062.769	1938.755	0.500
1	7431.468	754.252	0.520
2	10092.711	733.733	0.520
3	13005.159	1144.615	0.520
4	15130.081	1429.407	0.520
5	10115.164	1647.797	0.520
6	12089.945	1404.882	0.520
7	16527.767	1487.019	0.520
8	11821.240	1693.802	0.520
9	11527.188	840.953	0.520
10	11527.188	840.953	0.520
11	17763.626	1405.748	0.520
12	11661.957	1415.992	0.520
13	11661.957	1415.992	0.520
14	16412.262	933.095	0.520
15	16705.279	1861.205	0.520
16	16705.279	1861.205	0.520
17	16705.279	1861.205	0.520
18	16705.279	1861.205	0.520
19	16705.279	1861.205	0.520
20	16705.279	1861.205	0.520
21	16705.279	1861.205	0.520
22	16705.279	1861.205	0.520
23	16705.279	1861.205	0.520
24	16705.279	1861.205	0.520
25	16705.279	1861.205	0.520
26	16705.279	1861.205	0.520
27	16705.279	1861.205	0.520
28	16705.279	1861.205	0.520
29	16705.279	1861.205	0.520
30	16705.279	1861.205	0.520
31	16705.279	1861.205	0.520
32	16705.279	1861.205	0.520
33	16705.279	1861.205	0.520
34	16705.279	1861.205	0.520
35	16705.279	1861.205	0.520
36	16705.279	1861.205	0.520
37	16705.279	1861.205	0.520
38	16705.279	1861.205	0.520
39	16705.279	1861.205	0.520
40	16705.279	1861.205	0.520
41	16705.279	1861.205	0.520
42	16705.279	1861.205	0.520
43	16705.279	1861.205	0.520
44	16705.279	1861.205	0.520
45	16705.279	1861.205	0.520
46	16705.279	1861.205	0.520
47	16705.279	1861.205	0.520
48	16705.279	1861.205	0.520
49	16705.279	1861.205	0.520
1	7717.294	722.825	0.540
2	10480.892	703.161	0.540
3	13505.357	1096.923	0.540
4	15712.007	1369.848	0.540
5	10504.208	1579.139	0.540
6	12554.943	1346.346	0.540
7	17163.450	1425.060	0.540
8	12275.903	1623.227	0.540
9	11970.542	805.913	0.540
10	11970.542	805.913	0.540
11	18446.843	1347.175	0.540
12	12110.493	1356.992	0.540
13	12110.493	1356.992	0.540
14	17043.503	894.216	0.540
15	17347.790	1783.654	0.540
16	17347.790	1783.654	0.540
17	17347.790	1783.654	0.540
18	17347.790	1783.654	0.540
19	17347.790	1783.654	0.540
20	17347.790	1783.654	0.540
21	17347.790	1783.654	0.540
22	17347.790	1783.654	0.540
23	17347.790	1783.654	0.540
24	17347.790	1783.654	0.540
25	17347.790	1783.654	0.540
26	17347.790	1783.654	0.540
27	17347.790	1783.654	0.540
28	17347.790	1783.654	0.540
29	17347.790	1783.654	0.540
30	17347.790	1783.654	0.540
31	17347.790	1783.654	0.540
32	17347.790	1783.654	0.540
33	17347.790	1783.654	0.540
34	17347.790	1783.654	0.540
35	17347.790	1783.654	0.540
36	17347.790	1783.654	0.540
37	17347.790	1783.654	0.540
38	17347.790	1783.654	0.540
39	17347.790	1783.654	0.540
40	17347.790	1783.654	0.540
41	17347.790	1783.654	0.540
42	17347.790	1783.654	0.540
43	17347.790	1783.654	0.540
44	17347.790	1783.654	0.540
45	17347.790	1783.654	0.540
46	17347.790	1783.654	0.540
47	17347.790	1783.654	0.540
48	17347.790	1783.654	0.540
49	17347.790	1783.654	0.540
1	8003.119	691.398	0.560
2	10869.074	672.588	0.560
3	14005.556	1049.231	0.560
4	16293.933	1310.290	0.560
5	10893.253	1510.481	0.560
6	13019.941	1287.809	0.560
7	17799.133	1363.101	0.560
8	12730.566	1552.652	0.560
9	12413.895	770.873	0.560
10	12413.895	770.873	0.560
11	19130.059	1288.603	0.560
12	12559.030	1297.992	0.560
13	12559.030	1297.992	0.560
14	17674.744	855.337	0.560
15	17990.301	1706.104	0.560
16	17990.301	1706.104	0.560
17	17990.301	1706.104	0.560
18	17990.301	1706.104	0.560
19	17990.301	1706.104	0.560
20	17990.301	1706.104	0.560
21	17990.301	1706.104	0.560
22	17990.301	1706.104	0.560
23	17990.301	1706.104	0.560
24	17990.301	1706.104	0.560
25	17990.301	1706.104	0.560
26	17990.301	1706.104	0.560
27	17990.301	1706.104	0.560
28	17990.301	1706.104	0.560
29	17990.301	1706.104	0.560
30	17990.301	1706.104	0.560
31	17990.301	1706.104	0.560
32	17990.301	1706.104	0.560
33	17990.301	1706.104	0.560
34	17990.301	1706.104	0.560
35	17990.301	1706.104	0.560
36	17990.301	1706.104	0.560
37	17990.301	1706.104	0.560
38	17990.301	1706.104	0.560
39	17990.301	1706.104	0.560
40	17990.301	1706.104	0.560
41	17990.301	1706.104	0.560
42	17990.301	1706.104	0.560
43	17990.301	1706.104	0.560
44	17990.301	1706.104	0.560
45	17990.301	1706.104	0.560
46	17990.301	1706.104	0.560
47	17990.301	1706.104	0.560
48	17990.301	1706.104	0.560
49	17990.301	1706.104	0.560
1	8288.945	659.971	0.580
2	11257.255	642.016	0.580
3	14505.754	1001.538	0.580
4	16875.860	1250.731	0.580
5	11282.298	1441.822	0.580
6	13484.939	1229.272	0.580
7	18434.817	1301.142	0.580
8	13185.229	1482.077	0.580
9	12857.249	735.834	0.580
10	12857.249	735.834	0.580
11	19813.276	1230.030	0.580
12	13007.567	1238.993	0.580
13	13007.567	1238.993	0.580
14	18305.985	816.458	0.580
15	18632.812	1628.554	0.580
16	18632.812	1628.554	0.580
17	18632.812	1628.554	0.580
18	18632.812	1628.554	0.580
19	18632.812	1628.554	0.580
20	18632.812	1628.554	0.580
21	18632.812	1628.554	0.580
22	18632.812	1628.554	0.580
23	18632.812	1628.554	0.580
24	18632.812	1628.554	0.580
25	18632.812	1628.554	0.580
26	18632.812	1628.554	0.580
27	18632.812	1628.554	0.580
28	18632.812	1628.554	0.580
29	18632.812	1628.554	0.580
30	18632.812	1628.554	0.580
31	18632.812	1628.554	0.580
32	18632.812	1628.554	0.580
33	18632.812	1628.554	0.580
34	18632.812	1628.554	0.580
35	18632.812	1628.554	0.580
36	18632.812	1628.554	0.580
37	18632.812	1628.554	0.580
38	18632.812	1628.554	0.580
39	18632.812	1628.554	0.580
40	18632.812	1628.554	0.580
41	18632.812	1628.554	0.580
42	18632.812	1628.554	0.580
43	18632.812	1628.554	0.580
44	18632.812	1628.554	0.580
45	18632.812	1628.554	0.580
46	18632.812	1628.554	0.580
47	18632.812	1628.554	0.580
48	18632.812	1628.554	0.580
49	18632.812	1628.554	0.580
1	8574.771	628.544	0.600
2	11645.436	611.444	0.600
3	15005.952	953.846	0.600
4	17457.786	1191.173	0.600
5	11671.343	1373.164	0.600
6	13949.937	1170.735	0.600
7	19070.500	1239.182	0.600
8	13639.892	1411.502	0.600
9	13300.602	700.794	0.600
10	13300.602	700.794	0.600
11	20496.492	1171.457	0.600
12	13456.104	1179.993	0.600
13	13456.104	1179.993	0.600
14	18937.226	777.579	0.600
15	19275.322	1551.004	0.600
16	19275.322	1551.004	0.600
17	19275.322	1551.004	0.600
18	19275.322	1551.004	0.600
19	19275.322	1551.004	0.600
20	19275.322	1551.004	0.600
21	19275.322	1551.004	0.600
22	19275.322	1551.004	0.600
23	19275.322	1551.004	0.600
24	19275.322	1551.004	0.600
25	19275.322	1551.004	0.600
26	19275.322	1551.004	0.600
27	19275.322	1551.004	0.600
28	19275.322	1551.004	0.600
29	19275.322	1551.004	0.600
30	19275.322	1551.004	0.600
31	19275.322	1551.004	0.600
32	19275.322	1551.004	0.600
33	19275.322	1551.004	0.600
34	19275.322	1551.004	0.600
35	19275.322	1551.004	0.600
36	19275.322	1551.004	0.600
37	19275.322	1551.004	0.600
38	19275.322	1551.004	0.600
39	19275.322	1551.004	0.600
40	19275.322	1551.004	0.600
41	19275.322	1551.004	0.600
42	19275.322	1551.004	0.600
43	19275.322	1551.004	0.600
44	19275.322	1551.004	0.600
45	19275.322	1551.004	0.600
46	19275.322	1551.004	0.600
47	19275.322	1551.004	0.600
48	19275.322	1551.004	0.600
49	19275.322	1551.004	0.600
1	8860.596	597.117	0.620
2	12033.617	580.872	0.620
3	15506.151	906.154	0.620
4	18039.712	1131.614	0.620
5	12060.387	1304.506	0.620
6	14414.935	1112.198	0.620
7	19706.183	1177.223	0.620
8	14094.555	1340.927	0.620
9	13743.955	665.754	0.620
10	13743.955	665.754	0.620
11	21179.708	1112.884	0.620
12	13904.641	1120.993	0.620
13	13904.641	1120.993	0.620
14	19568.466	738.700	0.620
15	19917.833	1473.454	0.620
16	19917.833	1473.454	0.620
17	19917.833	1473.454	0.620
18	19917.833	1473.454	0.620
19	19917.833	1473.454	0.620
20	19917.833	1473.454	0.620
21	19917.833	1473.454	0.620
22	19917.833	1473.454	0.620
23	19917.833	1473.454	0.620
24	19917.833	1473.454	0.620
25	19917.833	1473.454	0.620
26	19917.833	1473.454	0.620
27	19917.833	1473.454	0.620
28	19917.833	1473.454	0.620
29	19917.833	1473.454	0.620
30	19917.833	1473.454	0.620
31	19917.833	1473.454	0.620
32	19917.833	1473.454	0.620
33	19917.833	1473.454	0.620
34	19917.833	1473.454	0.620
35	19917.833	1473.454	0.620
36	19917.833	1473.454	0.620
37	19917.833	1473.454	0.620
38	19917.833	1473.454	0.620
39	19917.833	1473.454	0.620
40	19917.833	1473.454	0.620
41	19917.833	1473.454	0.620
42	19917.833	1473.454	0.620
43	19917.833	1473.454	0.620
44	19917.833	1473.454	0.620
45	19917.833	1473.454	0.620
46	19917.833	1473.454	0.620
47	19917.833	1473.454	0.620
48	19917.833	1473.454	0.620
49	19917.833	1473.454	0.620
1	9146.422	565.689	0.640
2	12421.798	550.300	0.640
3	16006.349	858.461	0.640
4	18621.638	1072.055	0.640
5	12449.432	1235.848	0.640
6	14879.933	1053.662	0.640
7	20341.866	1115.264	0.640
8	14549.218	1270.352	0.640
9	14187.309	630.715	0.640
10	14187.309	630.715	0.640
11	21862.925	1054.311	0.640
12	14353.177	1061.994	0.640
13	14353.177	1061.994	0.640
14	20199.707	699.821	0.640
15	20560.344	1395.903	0.640
16	20560.344	1395.903	0.640
17	20560.344	1395.903	0.640
18	20560.344	1395.903	0.640
19	20560.344	1395.903	0.640
20	20560.344	1395.903	0.640
21	20560.344	1395.903	0.640
22	20560.344	1395.903	0.640
23	20560.344	1395.903	0.640
24	20560.344	1395.903	0.640
25	20560.344	1395.903	0.640
26	20560.344	1395.903	0.640
27	20560.344	1395.903	0.640
28	20560.344	1395.903	0.640
29	20560.344	1395.903	0.640
30	20560.344	1395.903	0.640
31	20560.344	1395.903	0.640
32	20560.344	1395.903	0.640
33	20560.344	1395.903	0.640
34	20560.344	1395.903	0.640
35	20560.344	1395.903	0.640
36	20560.344	1395.903	0.640
37	20560.344	1395.903	0.640
38	20560.344	1395.903	0.640
39	20560.344	1395.903	0.640
40	20560.344	1395.903	0.640
41	20560.344	1395.903	0.640
42	20560.344	1395.903	0.640
43	20560.344	1395.903	0.640
44	20560.344	1395.903	0.640
45	20560.344	1395.903	0.640
46	20560.344	1395.903	0.640
47	20560.344	1395.903	0.640
48	20560.344	1395.903	0.640
49	20560.344	1395.903	0.640
1	9432.248	534.262	0.660
2	12809.979	519.727	0.660
3	16506.548	810.769	0.660
4	19203.564	1012.497	0.660
5	12838.477	1167.190	0.660
6	15344.930	995.125	0.660
7	20977.550	1053.305	0.660
8	15003.881	1199.777	0.660
9	14630.662	595.675	0.660
10	14630.662	595.675	0.660
11	22546.141	995.738	0.660
12	14801.714	1002.994	0.660
13	14801.714	1002.994	0.660
14	20830.948	660.942	0.660
15	21202.855	1318.353	0.660
16	21202.855	1318.353	0.660
17	21202.855	1318.353	0.660
18	21202.855	1318.353	0.660
19	21202.855	1318.353	0.660
20	21202.855	1318.353	0.660
21	21202.855	1318.353	0.660
22	21202.855	1318.353	0.660
23	21202.855	1318.353	0.660
24	21202.855	1318.353	0.660
25	21202.855	1318.353	0.660
26	21202.855	1318.353	0.660
27	21202.855	1318.353	0.660
28	21202.855	1318.353	0.660
29	21202.855	1318.353	0.660
30	21202.855	1318.353	0.660
31	21202.855	1318.353	0.660
32	21202.855	1318.353	0.660
33	21202.855	1318.353	0.660
34	21202.855	1318.353	0.660
35	21202.855	1318.353	0.660
36	21202.855	1318.353	0.660
37	21202.855	1318.353	0.660
38	21202.855	1318.353	0.660
39	21202.855	1318.353	0.660
40	21202.855	1318.353	0.660
41	21202.855	1318.353	0.660
42	21202.855	1318.353	0.660
43	21202.855	1318.353	0.660
44	21202.855	1318.353	0.660
45	21202.855	1318.353	0.660
46	21202.855	1318.353	0.660
47	21202.855	1318.353	0.660
48	21202.855	1318.353	0.660
49	21202.855	1318.353	0.660
1	9718.073	502.835	0.680
2	13198.161	489.155	0.680
3	17006.746	763.077	0.680
4	19785.490	952.938	0.680
5	13227.522	1098.531	0.680
6	15809.928	936.588	0.680
7	21613.233	991.346	0.680
8	15458.544	1129.201	0.680
9	15074.016	560.635	0.680
10	15074.016	560.635	0.680
11	23229.358	937.165	0.680
12	15250.251	943.994	0.680
13	15250.251	943.994	0.680
14	21462.189	622.064	0.680
15	21845.365	1240.803	0.680
16	21845.365	1240.803	0.680
17	21845.365	1240.803	0.680
18	21845.365	1240.803	0.680
19	21845.365	1240.803	0.680
20	21845.365	1240.803	0.680
21	21845.365	1240.803	0.680
22	21845.365	1240.803	0.680
23	21845.365	1240.803	0.680
24	21845.365	1240.803	0.680
25	21845.365	1240.803	0.680
26	21845.365	1240.803	0.680
27	21845.365	1240.803	0.680
28	21845.365	1240.803	0.680
29	21845.365	1240.803	0.680
30	21845.365	1240.803	0.680
31	21845.365	1240.803	0.680
32	21845.365	1240.803	0.680
33	21845.365	1240.803	0.680
34	21845.365	1240.803	0.680
35	21845.365	1240.803	0.680
36	21845.365	1240.803	0.680
37	21845.365	1240.803	0.680
38	21845.365	1240.803	0.680
39	21845.365	1240.803	0.680
40	21845.365	1240.803	0.680
41	21845.365	1240.803	0.680
42	21845.365	1240.803	0.680
43	21845.365	1240.803	0.680
44	21845.365	1240.803	0.680
45	21845.365	1240.803	0.680
46	21845.365	1240.803	0.680
47	21845.365	1240.803	0.680
48	21845.365	1240.803	0.680
49	21845.365	1240.803	0.680
1	10003.899	471.408	0.700
2	13586.342	458.583	0.700
3	17506.944	715.384	0.700
4	20367.417	893.379	0.700
5	13616.566	1029.873	0.700
6	16274.926	878.051	0.700
7	22248.916	929.387	0.700
8	15913.207	1058.626	0.700
9	15517.369	525.595	0.700
10	15517.369	525.595	0.700
11	23912.574	878.593	0.700
12	15698.788	884.995	0.700
13	15698.788	884.995	0.700
14	22093.430	583.185	0.700
15	22487.876	1163.253	0.700
16	22487.876	1163.253	0.700
17	22487.876	1163.253	0.700
18	22487.876	1163.253	0.700
19	22487.876	1163.253	0.700
20	22487.876	1163.253	0.700
21	22487.876	1163.253	0.700
22	22487.876	1163.253	0.700
23	22487.876	1163.253	0.700
24	22487.876	1163.253	0.700
25	22487.876	1163.253	0.700
26	22487.876	1163.253	0.700
27	22487.876	1163.253	0.700
28	22487.876	1163.253	0.700
