Iteration	expected_value	risk	lambda
1.000000	19219.911000	47.638000	0.980000
34.000000	21120.061000	42.916000	0.980000
35.000000	21120.061000	42.916000	0.980000
1.000000	19416.033000	23.819000	0.990000
34.000000	21335.572000	21.458000	0.990000
35.000000	21335.572000	21.458000	0.990000
1.000000	19612.154000	-0.000000	1.000000
2.000000	21298.475000	-0.000000	1.000000
3.000000	24342.743000	-0.000000	1.000000
9.000000	19479.931000	-0.000000	1.000000
12.000000	21124.718000	-0.000000	1.000000
13.000000	22628.758000	-0.000000	1.000000
14.000000	22932.573000	-0.000000	1.000000
18.000000	24331.525000	-0.000000	1.000000
20.000000	22671.384000	-0.000000	1.000000
23.000000	21724.476000	-0.000000	1.000000
25.000000	22773.663000	-0.000000	1.000000
26.000000	22926.373000	-0.000000	1.000000
29.000000	21640.323000	-0.000000	1.000000
30.000000	22837.135000	-0.000000	1.000000
31.000000	23154.885000	-0.000000	1.000000
34.000000	21551.083000	-0.000000	1.000000
35.000000	21551.083000	-0.000000	1.000000
36.000000	21551.083000	-0.000000	1.000000
37.000000	25533.360000	-0.000000	1.000000
38.000000	25533.360000	-0.000000	1.000000
40.000000	24140.248000	-0.000000	1.000000
41.000000	24140.248000	-0.000000	1.000000
42.000000	24140.248000	-0.000000	1.000000
43.000000	24140.248000	-0.000000	1.000000
44.000000	24140.248000	-0.000000	1.000000
45.000000	24140.248000	-0.000000	1.000000
46.000000	24140.248000	-0.000000	1.000000
47.000000	24140.248000	-0.000000	1.000000
48.000000	24140.248000	-0.000000	1.000000
50.000000	22668.901000	-0.000000	1.000000
51.000000	23549.859000	-0.000000	1.000000
52.000000	23549.859000	-0.000000	1.000000
54.000000	22696.585000	-0.000000	1.000000
55.000000	22696.585000	-0.000000	1.000000
56.000000	22696.585000	-0.000000	1.000000
58.000000	21806.055000	-0.000000	1.000000
59.000000	22749.186000	-0.000000	1.000000
60.000000	22749.186000	-0.000000	1.000000
61.000000	22749.186000	-0.000000	1.000000
62.000000	22749.186000	-0.000000	1.000000
63.000000	22749.186000	-0.000000	1.000000
64.000000	22749.186000	-0.000000	1.000000
65.000000	22749.186000	-0.000000	1.000000
66.000000	22749.186000	-0.000000	1.000000
67.000000	22749.186000	-0.000000	1.000000
68.000000	24413.647000	-0.000000	1.000000
69.000000	26385.705000	-0.000000	1.000000
70.000000	31481.703000	-0.000000	1.000000
71.000000	31481.703000	-0.000000	1.000000
72.000000	31481.703000	-0.000000	1.000000
73.000000	31481.703000	-0.000000	1.000000
74.000000	31481.703000	-0.000000	1.000000
75.000000	31481.703000	-0.000000	1.000000
76.000000	31481.703000	-0.000000	1.000000
77.000000	31481.703000	-0.000000	1.000000
78.000000	31481.703000	-0.000000	1.000000
79.000000	31481.703000	-0.000000	1.000000
80.000000	31481.703000	-0.000000	1.000000
81.000000	31481.703000	-0.000000	1.000000
82.000000	31481.703000	-0.000000	1.000000
83.000000	31481.703000	-0.000000	1.000000
84.000000	31481.703000	-0.000000	1.000000
85.000000	31481.703000	-0.000000	1.000000
86.000000	31481.703000	-0.000000	1.000000
87.000000	31481.703000	-0.000000	1.000000
88.000000	31481.703000	-0.000000	1.000000
89.000000	31481.703000	-0.000000	1.000000
90.000000	31481.703000	-0.000000	1.000000
91.000000	31481.703000	-0.000000	1.000000
92.000000	31481.703000	-0.000000	1.000000
93.000000	31481.703000	-0.000000	1.000000
94.000000	31481.703000	-0.000000	1.000000
95.000000	31481.703000	-0.000000	1.000000
96.000000	31481.703000	-0.000000	1.000000
97.000000	31481.703000	-0.000000	1.000000
98.000000	31481.703000	-0.000000	1.000000
99.000000	31481.703000	-0.000000	1.000000
